Taxonomy,SuperKingdom,Phylum,Class,Order,Family,Genus,Species,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,c5,c6,c7
Archaea;Candidatus Korarchaeota;UNASSIGNED;UNASSIGNED;UNASSIGNED;Candidatus Korarchaeum;Candidatus Korarchaeum cryptofilum,Archaea,Candidatus Korarchaeota,UNASSIGNED,UNASSIGNED,UNASSIGNED,Candidatus Korarchaeum,Candidatus Korarchaeum cryptofilum,5.04638031938744,2.46056881768261,6.76992956269541,3.50719088528381,4.32839048659757,2.63014885046467,2.27209377866758,4.35802617448792,5.07146496868679,2.97008606249959,2.4531521809593,3.57200117929735,4.88211551090531,4.29809683410235
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula;Haloarcula taiwanensis,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,Haloarcula taiwanensis,21.9717797865077,23.5242157335923,23.8762991355013,24.473843489846,32.9369411844616,22.4129224221793,18.6297798360083,32.5458067011331,23.4052054288063,20.9219482540293,29.1341068545869,31.4743488761471,23.6027925187347,21.3739252459357
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloarculaceae;Haloarcula;UNASSIGNED,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Haloarcula,UNASSIGNED,26.7012284026146,26.574149612939,30.2519238114512,22.7972603579384,26.2145890588053,22.3495596609978,25.2975802016921,32.7405140655033,25.3204081055164,20.2845472022847,24.5683828637031,19.2404614204611,16.9909002807615,24.2801785884235
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloarculaceae;Halomicrobium;Halomicrobium mukohataei,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Halomicrobium,Halomicrobium mukohataei,52.6621797990683,55.8617021362086,51.3343039955657,56.375473860341,53.9480916511746,42.7476063596551,52.5244268709388,65.8433971507393,67.7867146101641,68.9329715578296,38.9264756407081,58.9980114397616,66.9183045940046,48.9415229651571
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloarculaceae;Halorhabdus;Halorhabdus tiamatea,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Halorhabdus,Halorhabdus tiamatea,24.4622258235153,29.3985827624479,38.3237658020178,26.754812794124,28.6960796575466,48.4834000828837,29.2850256411697,29.2869744206965,32.3851912445043,28.1576805157281,45.7612634874359,22.4289434372297,38.3595383068562,35.4005681441044
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloarculaceae;Halorhabdus;Halorhabdus utahensis,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Halorhabdus,Halorhabdus utahensis,29.0421974774352,33.4427665536145,40.8038277591402,28.9707246133903,34.9996300631932,28.5217225913636,36.9428902850659,33.4897266935947,29.4722488629652,30.4911296357775,33.5737746155664,34.5001957903498,34.20099833314,31.6863182188609
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloarculaceae;Halorhabdus;UNASSIGNED,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Halorhabdus,UNASSIGNED,3.89176561925546,3.24541928776858,5.62971340162084,3.36548764898608,3.26675658940955,1.74395762628285,4.26755567006666,2.42224669815206,3.63196609582175,2.32605592639298,6.58388519365776,6.17366602501154,0.803721295666706,3.58030251538571
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloarculaceae;Halorientalis;Halorientalis sp. IM1011,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Halorientalis,Halorientalis sp. IM1011,51.9431187242445,51.9515736168287,67.0978049598207,74.33077184758,80.6071809128843,65.3225774838255,62.0802036853695,66.2282582309735,76.1189634311004,71.1087992178946,55.3578823581212,64.3392014876465,74.5160009187791,69.0612640567705
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloarculaceae;Natronomonas;Natronomonas moolapensis,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas,Natronomonas moolapensis,36.4485273973956,33.6053250002291,42.2629199340564,33.7938889108529,37.9670921506619,30.1614383589153,32.1533254724039,34.6281919711816,25.4211689334196,36.826897018223,35.9965459927335,37.5398025362382,42.0083037217023,28.8763823183618
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloarculaceae;Natronomonas;Natronomonas pharaonis,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Natronomonas,Natronomonas pharaonis,20.8226245180785,23.531635430623,40.6780109427916,27.3169295408749,25.5460671582391,20.7392436856255,22.0998380750517,23.7276179915045,23.3618989489105,21.4162654560963,28.6533743734225,23.5019631250076,27.9734515661321,21.9731111868041
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloarculaceae;UNASSIGNED;Haloarculaceae archaeon HArcel1,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,UNASSIGNED,Haloarculaceae archaeon HArcel1,23.3463749304151,18.0058180843209,35.8147558000348,24.1353038468084,35.9647997666198,21.4084744792277,29.0570925629214,27.9198777250267,29.0497616351341,27.5114155681462,30.6246050029217,38.7830569616104,38.8881448660166,32.2720638723544
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Haloarculaceae;UNASSIGNED;UNASSIGNED,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,UNASSIGNED,UNASSIGNED,3.70060074086056,7.0873527805238,2.23594779957147,1.40494702586139,3.60644373186027,0.576709320824373,1.60523561801223,2.96460449744862,2.02437085581203,1.94004137796554,1.54161858903347,2.51024527890946,1.74765515716954,0.719473421036984
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halalkalicoccus;Halalkalicoccus jeotgali,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halalkalicoccus,Halalkalicoccus jeotgali,41.5217683047623,33.920532871305,44.8593629431961,40.7282291606856,43.2098333947827,35.201794885597,40.1643944944736,48.2670397645328,53.5037386897612,54.4259124178517,44.0986817722771,48.8894024507977,56.8526728567726,46.701832642618
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halanaeroarchaeum;Halanaeroarchaeum sulfurireducens,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halanaeroarchaeum,Halanaeroarchaeum sulfurireducens,26.1734286997389,22.4328673094701,21.5509152220775,31.0732060331888,32.7995383106067,40.1545151186004,38.2108707775739,28.2597140793599,43.10639162121,29.2032578890757,24.9656738105112,31.2032052456267,42.5067805534561,38.7697744363325
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halobacterium;Halobacterium hubeiense,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium hubeiense,40.6626697025731,46.7544534984652,41.4385054463841,64.1055502268176,53.9786730154339,67.2417859117266,53.6399729549859,59.4354684339565,73.4411277047388,63.5690856137593,71.1184657756894,58.9124396846403,72.2597265704435,66.8370979674684
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halobacterium;Halobacterium salinarum,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium salinarum,23.5575647127399,25.655650008258,24.9641494348811,21.7107798903252,27.8166507074514,20.7963991942587,22.8812587009297,24.3921724305015,25.9141696947026,21.7307831565456,22.2612032266327,23.2347857658637,32.4455923978734,26.6845505183366
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halobacterium;Halobacterium sp. DL1,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,Halobacterium sp. DL1,48.5395989442144,49.6458770550064,42.2824552275533,46.9262114912411,51.2426390927721,55.8480188279428,54.4987588639909,50.590578913695,62.2018258289752,53.8030736771385,44.6897206932769,56.1681250279668,63.1847307600611,57.6525407367594
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halobacterium;UNASSIGNED,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,UNASSIGNED,0.149108587863632,1.10686754392393,0.827235805830071,0.704025144023322,0.810540608243656,2.45374269584939,0.944773440675905,3.75273491077929,0.752570377702917,0.273137318154509,2.12403522133742,0.579080810037846,0.66999197426727,2.1812805929848
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halodesulfurarchaeum;Halodesulfurarchaeum formicicum,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halodesulfurarchaeum,Halodesulfurarchaeum formicicum,24.3963629631138,14.0949092899699,13.5567666978587,14.0087599695378,20.2466480981766,10.8732408466912,20.9855018045155,16.4914521838094,16.1277288162625,24.9640630296582,21.5440739799541,22.8998759123514,16.4072614471285,18.7942416597324
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halorussus;Halorussus sp. RC-68,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halorussus,Halorussus sp. RC-68,20.4421963630802,25.4719950704291,32.3191986545061,32.5555554682092,43.2410617828087,47.309349999893,43.0667954374327,42.014147937141,42.385582501939,41.8352864134546,41.1114335972825,31.0600024541558,34.7489115668522,38.5043886162902
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;UNASSIGNED;UNASSIGNED,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,UNASSIGNED,UNASSIGNED,0.453579495483203,0.556516656136667,0.732575741370678,0.269963448223638,0.376378836121368,0.648251795125853,0.397405554754722,1.80467858039959,0.692888340130968,1.46779290914765,2.03989795819337,0.515825573410222,0.596806159548051,0.674460030857351
Archaea;Euryarchaeota;Halobacteria;Halobacteriales;UNASSIGNED;UNASSIGNED;UNASSIGNED,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,UNASSIGNED,UNASSIGNED,UNASSIGNED,3.31131580093292,1.04022337374441,7.79272179142142,2.48560377148868,2.49726889228022,1.50817359096842,1.14646228559352,2.46036938750575,3.61603873117751,2.32745054908431,2.41787511279312,2.22633317249454,2.32622582183299,2.98924354433626
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax gibbonsii,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloferax,Haloferax gibbonsii,31.3070206711653,47.9907785407688,35.3545775866353,38.6004409015564,45.3821799841053,39.5295020493382,34.4253662990138,37.7690050808096,58.3410590722202,40.4981614779193,50.8187466872738,62.4180633170697,54.7889266780671,49.7866374708349
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax mediterranei,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloferax,Haloferax mediterranei,26.182875824786,24.7947355362868,33.2768003925092,26.376275342951,37.0131373568779,38.2167226261091,34.3850930358056,37.7123973572925,32.4668054451566,25.0576076393646,26.2791968363726,41.0962909400086,41.4030924072784,30.7675525463651
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;Haloferax volcanii,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloferax,Haloferax volcanii,46.5074872654758,31.4646355392097,28.3835853219898,45.4222048302892,46.3042519855218,36.0351916858922,42.2744073299893,56.1431405946401,49.4477788915991,58.8553158843005,47.1430282740698,46.9721267153201,59.0006698559973,42.3201298103855
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloferax;UNASSIGNED,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloferax,UNASSIGNED,27.2146472017849,23.6816292597095,19.967353449791,31.4817045776297,19.6055420943696,22.5142703666015,20.3814326435608,19.1809536680922,22.1589849926246,24.3264891204991,27.5091856238342,21.9876225304317,25.300224793247,26.3650107849567
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Halogeometricum;Halogeometricum borinquense,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,Halogeometricum borinquense,20.0024343207613,24.8740617153841,29.943706364432,30.6191837437764,25.674353125229,31.270475660082,18.3249629367941,43.2947993176274,27.2223068602947,21.6708803652978,22.5720399191099,19.0626483240059,25.2898943611073,19.2315166477233
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloplanus;Haloplanus aerogenes,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloplanus,Haloplanus aerogenes,38.3608278606818,66.9354643606524,37.7899118566134,48.8998854363835,52.8698029772709,56.268613780871,38.7086017334865,55.6199918291871,51.0881701071328,45.0922434427736,40.5920779642147,48.1891132310049,52.9662213793127,52.6543772520277
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloplanus;Haloplanus sp. CBA1112,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloplanus,Haloplanus sp. CBA1112,2.87022555024515,4.88259285884996,4.17325699423461,3.59133581811732,6.14868259675227,3.01242521339633,3.22686388390389,4.80794275011856,7.06237024294032,5.645435913329,2.61744317951563,5.2181582872421,12.4884442037283,6.41787708078317
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloplanus;Haloplanus sp. CBA1113,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloplanus,Haloplanus sp. CBA1113,6.35595603208636,6.06594684143928,10.7838992043295,4.68790574802498,3.23896601379773,5.19121456879844,4.19908996597022,5.30144013780625,5.78208660068271,7.04509864216484,5.56252675375943,7.15602530169031,7.74870008470561,8.59308946020223
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloplanus;UNASSIGNED,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloplanus,UNASSIGNED,28.2747554751214,34.71476127907,43.6505772038163,46.6492439056162,44.9228243635976,46.3325825341328,50.5979840337774,56.5078131341089,42.2331919936475,42.0749761416132,54.0029779769145,54.5410638411126,40.3826632035145,48.7041589627196
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;Haloquadratum;Haloquadratum walsbyi,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Haloquadratum,Haloquadratum walsbyi,10.8256289119135,8.76486236815754,6.21325405179879,4.45001780989532,5.87389297407954,5.60448076026218,13.0893619088561,4.29717670730508,5.56598910435246,9.15259086644814,11.2387838911713,5.76478766287774,4.47301099782211,9.01887930344754
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Haloferacaceae;UNASSIGNED;UNASSIGNED,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,UNASSIGNED,UNASSIGNED,2.4733303430833,0.104912158469497,0.57066758584673,0.295886869041707,0,0,0,0,0,0,1.4193661017881,0,0,0
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halohasta;Halohasta litchfieldiae,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halohasta,Halohasta litchfieldiae,20.0599710368387,34.8360833501576,18.4707514438052,20.920341286365,27.0448397435404,26.3209069648078,17.8525976214598,21.5030036270045,20.4480918121288,18.5365796218221,17.5702089537574,20.6654629192079,21.7288546662718,21.5898939000026
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halolamina;Halolamina sediminis,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halolamina,Halolamina sediminis,11.8571799443876,10.1963473682645,14.3550586075611,4.5740245834507,5.60638529160213,6.4197736723919,5.49415225370172,6.33515836956059,9.7117850467191,9.73995526439831,7.05657541333674,6.4585387063153,7.3117725180113,7.86508575563722
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halopenitus;Halopenitus persicus,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halopenitus,Halopenitus persicus,57.865997990133,40.6367496308003,64.2168554871128,63.4757731085779,55.277498833577,53.7743320054358,54.9730145464692,55.7587374169208,59.9324055844201,68.4107034386257,74.1679433589422,47.8359321073474,71.1637895298718,55.3380967552255
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum ezzemoulense,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum ezzemoulense,73.2445046446507,74.6840089096598,96.1620737479575,68.6912684361228,70.4875822582433,82.1238891906868,72.052247831764,70.0124394039847,76.2028379248228,80.3985293006249,85.6414228661794,84.912916827712,77.3939636494206,68.8712105585722
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum lacusprofundi,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum lacusprofundi,37.0399473323784,45.1320326313125,55.322791572219,54.3577231644594,62.2971591658171,56.81041391945,57.3546823212175,53.4224763485332,46.8312321744099,54.4530520307204,46.714742571933,60.5928996269822,54.8774405976352,55.8451810388894
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum sp. BOL3-1,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp. BOL3-1,49.2418602052791,46.9482929791949,41.8920149064077,45.9735441405458,48.6631721024218,54.3895752825762,42.5579415457837,65.0841544846483,44.5159314287533,47.1715050365838,52.4705459420251,49.4972372730227,53.9383596931873,51.3120329681815
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum sp. PV6,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum sp. PV6,33.2782188716328,31.8986746303194,34.4940962291166,39.6230490601645,44.284689463926,49.9212077277294,45.8748369469827,40.3423728950399,37.3447949626982,51.2749242028924,42.8687892777428,45.9203833251687,29.5925824870115,45.1346286064521
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;Halorubrum trapanicum,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,Halorubrum trapanicum,38.518226241022,36.4684267410788,38.124072272396,57.5498510343987,57.8332246680465,49.8975443382083,42.5400064788428,68.2004489438821,54.0498005968463,60.0340509187633,41.498108329188,45.4948660872519,56.660398333662,57.7590182277022
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Halorubrum;UNASSIGNED,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Halorubrum,UNASSIGNED,42.1037712027991,49.3413958691811,73.9632532762483,30.4966272715306,36.8421094389427,37.3241043277447,36.6371977861578,41.1261247857725,42.1677792431234,43.906753810703,43.3572357304036,40.6354219058346,50.2176809567459,25.5513189179916
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;Salinigranum;Salinigranum rubrum,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,Salinigranum,Salinigranum rubrum,63.5516226970438,117.845538464321,84.9653581983221,94.1094611409984,102.518666546382,84.8842740694287,76.3969304641617,89.8266038194057,92.1896986181011,88.7037056579338,74.8980479624631,85.4004448103841,119.689144010948,85.7630134716805
Archaea;Euryarchaeota;Halobacteria;Haloferacales;Halorubraceae;UNASSIGNED;UNASSIGNED,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Halorubraceae,UNASSIGNED,UNASSIGNED,2.70830842213051,4.31508639649937,5.00361021206138,2.33363034115703,4.27451423677668,5.21043370139889,3.52240971025871,4.68022005428353,5.41341606071848,5.01152182550102,3.43157895098243,4.9012833669832,5.189980648647,6.9127132802937
Archaea;Euryarchaeota;Halobacteria;Haloferacales;UNASSIGNED;UNASSIGNED;UNASSIGNED,Archaea,Euryarchaeota,Halobacteria,Haloferacales,UNASSIGNED,UNASSIGNED,UNASSIGNED,10.6621476407063,13.0493778036389,20.1342040022552,13.0797762467429,14.866695677912,10.8549643840181,13.4891062983463,13.1149887577269,16.1827217184526,8.85797265824598,11.579323434303,9.35944220697485,9.66264476983344,9.63227635018806
Archaea;Euryarchaeota;Halobacteria;Haloferacales;UNASSIGNED;UNASSIGNED;halophilic archaeon DL31,Archaea,Euryarchaeota,Halobacteria,Haloferacales,UNASSIGNED,UNASSIGNED,halophilic archaeon DL31,76.2656968983187,58.8964738525457,76.7238352603353,65.0954405737048,88.0806599525874,87.6545435512178,79.0054586031632,82.1190475712343,111.828440275216,91.3982967833286,99.3227145164739,81.7331536625078,116.687636136983,81.5291405552689
Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Halobiforma;Halobiforma lacisalsi,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Halobiforma,Halobiforma lacisalsi,55.1354376093796,49.3270876439025,37.5717805751566,50.2203287774975,50.4782396742914,41.2079205266605,37.4672170752077,70.0240100509919,58.9873653270361,61.190315473432,51.103840033838,46.1193580083382,60.700695180068,48.4632499230155
Archaea;Euryarchaeota;Halobacteria;Natrialbales;Natrialbaceae;Halopiger;Halopiger xanaduensis,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Halopiger,Halopiger xanaduensis,55.3671503035636,75.6027237678304,56.0587760446636,68.6917288400455,85.2525649699128,71.7188390366093,67.3152611789145,96.2176886791788,99.5242277355862,83.5339609013084,71.3046901614647,73.7760118322361,79.5962928086163,82.9882595873626
